index,Total_Stops,Journey_day,Journey_month,Dep_hour,Dep_min,Duration_hour,Duration_min,Air Asia,Air India,GoAir,IndiGo,Jet Airways,Multiple carriers,Multiple carriers Premium economy,SpiceJet,Vistara,Vistara Premium economy,source_Banglore,source_Chennai,source_Delhi,source_Kolkata,source_Mumbai,destination_Banglore,destination_Cochin,destination_Delhi,destination_Hyderabad,destination_Kolkata,destination_New Delhi
1131,1,21,3,8,0,5,15,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1132,0,9,5,11,0,3,15,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1133,1,9,4,8,0,13,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1134,1,27,3,10,45,4,45,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1135,1,24,6,6,40,12,35,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1136,1,15,3,8,15,10,25,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1137,1,12,6,3,50,15,25,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1138,1,12,6,15,10,4,50,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1139,0,18,5,21,5,1,20,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
1140,1,1,3,11,50,23,45,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1141,1,3,6,7,5,13,55,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1142,0,9,3,20,55,2,55,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1143,1,15,6,8,0,20,25,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1144,0,6,5,21,5,1,20,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
1145,0,15,3,20,30,2,50,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
1146,0,27,3,16,55,1,30,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
1147,0,1,6,5,45,1,30,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1148,0,1,3,10,0,2,45,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1149,1,3,6,9,0,10,15,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1150,0,6,5,20,20,2,35,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1151,0,24,3,17,15,2,30,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
1152,0,12,5,22,20,2,20,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
1153,1,6,5,20,0,24,45,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1154,1,12,6,16,30,6,5,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1155,0,1,6,13,15,1,30,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1156,1,24,5,21,10,12,10,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1157,0,1,4,19,35,1,30,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
1158,1,9,5,21,10,12,10,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1159,0,12,6,11,40,2,50,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1160,0,12,4,21,10,2,55,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
1161,0,27,5,4,40,2,35,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1162,1,9,5,17,0,21,25,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1163,1,18,3,21,25,7,40,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1164,1,15,6,17,45,7,45,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1165,0,15,5,16,55,3,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1166,1,9,5,11,40,9,20,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1167,1,1,3,16,55,18,30,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1168,0,9,6,19,30,1,15,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
1169,0,15,5,13,15,2,20,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1170,0,9,5,16,55,3,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1171,0,3,5,9,35,2,45,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1172,2,12,6,9,40,26,55,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1173,1,1,6,10,20,10,40,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1174,1,27,3,17,30,26,15,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1175,2,9,5,5,50,30,40,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1176,1,15,6,9,45,23,40,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1177,0,9,5,17,45,2,20,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
1178,1,6,6,15,10,4,50,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1179,1,3,3,8,0,23,40,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1180,1,3,3,15,5,10,30,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1181,1,24,5,20,20,12,45,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False
1182,2,9,4,19,10,23,50,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1183,0,18,6,19,50,3,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1184,1,9,3,17,45,14,30,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1185,2,18,5,8,20,14,55,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1186,1,12,5,14,5,26,15,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1187,0,15,6,17,45,2,20,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
1188,0,15,6,17,45,2,20,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
1189,0,21,5,2,55,1,25,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
1190,2,15,6,13,15,30,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1191,2,27,5,9,40,9,20,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1192,0,18,3,21,25,2,40,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1193,1,27,3,7,20,5,10,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1194,1,27,6,11,25,7,35,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1195,0,24,4,21,15,3,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1196,1,27,5,4,55,7,40,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1197,1,21,5,20,25,27,10,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1198,0,15,4,15,15,2,30,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1199,0,15,5,13,15,1,30,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1200,1,3,3,9,55,15,40,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1201,1,1,4,18,55,13,20,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1202,1,6,6,17,10,8,20,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1203,1,9,5,10,0,11,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1204,1,12,6,11,30,7,45,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1205,1,9,5,9,35,8,25,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1206,1,15,5,21,10,11,5,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1207,1,1,4,20,0,24,45,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1208,0,15,6,19,30,2,45,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
1209,2,15,6,18,20,24,40,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1210,0,24,4,7,10,2,55,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1211,1,21,5,16,30,7,5,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1212,0,18,5,19,30,1,15,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
1213,1,15,5,20,20,27,5,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False
1214,2,6,6,5,30,13,30,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1215,1,1,4,17,30,25,30,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1216,1,24,6,10,0,15,30,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1217,1,9,5,19,35,3,40,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1218,1,6,3,6,40,8,50,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1219,1,9,5,7,10,15,20,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1220,1,27,6,10,0,9,15,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1221,1,15,5,8,35,13,55,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1222,0,27,4,14,55,2,30,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
1223,1,12,6,13,0,8,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1224,1,27,6,9,0,12,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1225,1,6,3,19,40,13,30,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
1226,0,3,4,21,0,2,50,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
1227,1,9,6,8,0,13,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1228,1,24,6,10,0,11,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1229,1,6,3,11,40,7,10,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1230,1,6,3,15,40,28,15,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
1231,1,3,3,13,0,5,50,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1232,0,1,6,14,55,2,30,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
1233,2,6,6,5,30,22,55,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1234,1,6,3,15,5,10,30,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1235,1,9,4,7,30,11,30,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1236,1,12,6,8,25,20,15,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1237,1,1,6,13,0,15,25,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1238,1,6,6,17,40,5,20,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1239,1,12,6,17,30,8,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1240,0,24,3,21,25,2,40,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1241,1,24,3,6,30,14,10,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1242,0,15,3,11,30,2,40,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1243,2,1,6,7,5,26,20,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1244,0,1,3,22,5,2,20,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1245,1,18,5,6,10,16,50,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1246,1,24,6,8,0,11,15,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1247,0,9,5,22,20,2,20,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
1248,0,24,3,1,30,2,45,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1249,1,6,5,16,0,9,30,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1250,2,12,6,16,40,26,35,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1251,2,15,5,12,0,9,50,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1252,1,15,6,17,30,8,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1253,0,3,6,11,0,3,15,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1254,2,21,5,12,55,30,20,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1255,1,27,3,19,0,6,35,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1256,1,21,5,15,0,28,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1257,1,12,6,13,0,6,15,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1258,0,24,5,11,40,2,15,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1259,1,15,5,20,25,5,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1260,1,15,6,13,0,18,40,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1261,2,9,3,19,45,23,30,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1262,2,15,5,17,30,20,15,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1263,1,12,6,21,50,21,10,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1264,0,9,4,17,45,3,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1265,0,1,3,19,35,1,30,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
1266,2,18,5,23,5,19,55,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1267,1,18,5,16,30,12,10,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1268,1,24,6,11,30,9,30,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1269,1,9,6,2,15,16,45,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1270,1,1,5,18,55,13,20,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1271,2,3,3,5,55,37,20,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1272,1,9,6,10,0,26,35,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1273,1,3,6,13,0,8,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1274,1,15,6,15,0,10,30,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1275,1,12,6,19,45,16,50,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1276,1,3,3,14,20,8,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1277,1,21,3,15,0,27,50,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1278,1,21,3,8,0,8,10,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1279,2,9,3,8,50,39,5,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1280,0,18,6,17,45,3,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1281,1,1,5,14,5,20,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1282,1,1,4,23,30,8,15,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1283,0,27,5,18,55,2,55,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1284,1,9,5,7,0,14,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1285,1,9,6,7,30,13,30,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1286,0,27,6,9,30,2,50,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
1287,1,6,3,20,35,23,45,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1288,1,9,5,21,50,6,35,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1289,0,3,3,5,45,2,50,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
1290,1,1,6,6,0,13,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1291,0,27,5,5,45,1,30,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1292,1,21,5,9,0,19,25,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1293,2,24,6,5,30,22,55,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1294,1,1,6,20,55,7,30,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1295,1,6,6,17,30,8,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1296,0,3,3,20,45,2,35,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1297,1,24,6,20,55,7,30,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1298,0,3,4,5,10,2,50,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1299,1,9,3,6,40,5,55,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1300,0,3,4,21,20,1,30,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
1301,1,15,5,20,0,13,20,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1302,1,6,5,16,30,23,50,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1303,1,12,5,7,0,16,15,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1304,1,3,6,14,0,7,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1305,2,21,5,9,40,18,45,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1306,1,1,4,15,15,5,15,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1307,1,6,3,8,0,23,40,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1308,1,12,6,10,35,8,40,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1309,1,1,5,6,30,13,20,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1310,1,3,6,10,0,15,30,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1311,1,21,5,8,25,24,55,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1312,2,9,6,16,50,12,45,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1313,2,24,6,5,30,13,30,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1314,1,1,4,14,5,8,30,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1315,0,15,6,11,30,2,50,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
1316,0,18,6,16,55,1,30,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
1317,1,3,3,6,40,14,20,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1318,1,24,5,6,30,22,10,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1319,1,15,6,20,0,11,40,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1320,1,3,6,9,45,23,40,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1321,0,12,5,19,30,2,45,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
1322,1,12,6,6,50,9,20,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1323,0,18,4,15,15,2,30,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1324,0,12,5,14,25,2,30,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1325,1,24,5,20,25,25,40,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1326,0,6,4,21,15,3,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1327,1,9,6,15,0,10,30,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1328,1,9,6,5,5,7,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1329,0,9,3,20,5,1,30,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
1330,0,1,5,17,0,2,35,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
1331,1,15,5,20,0,14,5,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1332,2,21,5,19,45,23,30,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1333,1,3,4,9,0,10,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1334,1,9,3,8,35,13,45,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1335,2,12,5,16,50,12,45,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1336,1,12,5,18,55,28,40,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1337,2,1,6,9,40,9,20,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1338,1,18,5,8,25,11,25,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1339,2,12,3,5,50,16,20,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1340,1,9,3,16,10,6,10,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1341,2,3,6,22,0,21,15,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1342,2,9,6,9,25,27,10,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1343,0,15,5,19,35,1,30,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
1344,1,3,4,9,45,23,40,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1345,1,15,5,16,30,28,15,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1346,1,6,3,15,5,13,20,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1347,1,9,3,15,5,13,20,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1348,1,1,4,9,35,12,30,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1349,1,15,5,9,35,24,10,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1350,1,12,3,22,55,20,15,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1351,1,6,3,20,50,7,35,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1352,1,3,6,11,40,7,20,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1353,0,24,5,10,0,2,45,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1354,1,15,5,21,10,14,50,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1355,2,27,5,7,10,12,5,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1356,0,12,6,8,20,2,15,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
1357,1,21,3,8,50,13,15,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1358,0,24,4,15,15,2,55,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1359,0,12,6,17,0,2,45,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1360,1,15,5,21,10,25,25,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1361,0,21,6,1,30,2,45,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1362,1,1,5,14,5,19,15,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1363,0,24,6,10,20,1,30,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
